,ProdID,day_1_hour_1,day_1_hour_2,day_1_hour_3,day_1_hour_4,day_1_hour_5,day_1_hour_6,day_1_hour_7,day_1_hour_8,day_1_hour_9,day_1_hour_10,day_1_hour_11,day_1_hour_12,day_1_hour_13,day_1_hour_14,day_1_hour_15,day_1_hour_16,day_1_hour_17,day_1_hour_18,day_1_hour_19,day_1_hour_20,day_1_hour_21,day_1_hour_22,day_1_hour_23,day_1_hour_24,day_2_hour_1,day_2_hour_2,day_2_hour_3,day_2_hour_4,day_2_hour_5,day_2_hour_6,day_2_hour_7,day_2_hour_8,day_2_hour_9,day_2_hour_10,day_2_hour_11,day_2_hour_12,day_2_hour_13,day_2_hour_14,day_2_hour_15,day_2_hour_16,day_2_hour_17,day_2_hour_18,day_2_hour_19,day_2_hour_20,day_2_hour_21,day_2_hour_22,day_2_hour_23,day_2_hour_24,day_3_hour_1,day_3_hour_2,day_3_hour_3,day_3_hour_4,day_3_hour_5,day_3_hour_6,day_3_hour_7,day_3_hour_8,day_3_hour_9,day_3_hour_10,day_3_hour_11,day_3_hour_12,day_3_hour_13,day_3_hour_14,day_3_hour_15,day_3_hour_16,day_3_hour_17,day_3_hour_18,day_3_hour_19,day_3_hour_20,day_3_hour_21,day_3_hour_22,day_3_hour_23,day_3_hour_24,day_4_hour_1,day_4_hour_2,day_4_hour_3,day_4_hour_4,day_4_hour_5,day_4_hour_6,day_4_hour_7,day_4_hour_8,day_4_hour_9,day_4_hour_10,day_4_hour_11,day_4_hour_12,day_4_hour_13,day_4_hour_14,day_4_hour_15,day_4_hour_16,day_4_hour_17,day_4_hour_18,day_4_hour_19,day_4_hour_20,day_4_hour_21,day_4_hour_22,day_4_hour_23,day_4_hour_24,day_5_hour_1,day_5_hour_2,day_5_hour_3,day_5_hour_4,day_5_hour_5,day_5_hour_6,day_5_hour_7,day_5_hour_8,day_5_hour_9,day_5_hour_10,day_5_hour_11,day_5_hour_12,day_5_hour_13,day_5_hour_14,day_5_hour_15,day_5_hour_16,day_5_hour_17,day_5_hour_18,day_5_hour_19,day_5_hour_20,day_5_hour_21,day_5_hour_22,day_5_hour_23,day_5_hour_24,day_6_hour_1,day_6_hour_2,day_6_hour_3,day_6_hour_4,day_6_hour_5,day_6_hour_6,day_6_hour_7,day_6_hour_8,day_6_hour_9,day_6_hour_10,day_6_hour_11,day_6_hour_12,day_6_hour_13,day_6_hour_14,day_6_hour_15,day_6_hour_16,day_6_hour_17,day_6_hour_18,day_6_hour_19,day_6_hour_20,day_6_hour_21,day_6_hour_22,day_6_hour_23,day_6_hour_24,day_7_hour_1,day_7_hour_2,day_7_hour_3,day_7_hour_4,day_7_hour_5,day_7_hour_6,day_7_hour_7,day_7_hour_8,day_7_hour_9,day_7_hour_10,day_7_hour_11,day_7_hour_12,day_7_hour_13,day_7_hour_14,day_7_hour_15,day_7_hour_16,day_7_hour_17,day_7_hour_18,day_7_hour_19,day_7_hour_20,day_7_hour_21,day_7_hour_22,day_7_hour_23,day_7_hour_24,day_8_hour_1,day_8_hour_2,day_8_hour_3,day_8_hour_4,day_8_hour_5,day_8_hour_6,day_8_hour_7,day_8_hour_8,day_8_hour_9,day_8_hour_10,day_8_hour_11,day_8_hour_12,day_8_hour_13,day_8_hour_14,day_8_hour_15,day_8_hour_16,day_8_hour_17,day_8_hour_18,day_8_hour_19,day_8_hour_20,day_8_hour_21,day_8_hour_22,day_8_hour_23,day_8_hour_24,day_9_hour_1,day_9_hour_2,day_9_hour_3,day_9_hour_4,day_9_hour_5,day_9_hour_6,day_9_hour_7,day_9_hour_8,day_9_hour_9,day_9_hour_10,day_9_hour_11,day_9_hour_12,day_9_hour_13,day_9_hour_14,day_9_hour_15,day_9_hour_16,day_9_hour_17,day_9_hour_18,day_9_hour_19,day_9_hour_20,day_9_hour_21,day_9_hour_22,day_9_hour_23,day_9_hour_24,day_10_hour_1,day_10_hour_2,day_10_hour_3,day_10_hour_4,day_10_hour_5,day_10_hour_6,day_10_hour_7,day_10_hour_8,day_10_hour_9,day_10_hour_10,day_10_hour_11,day_10_hour_12,day_10_hour_13,day_10_hour_14,day_10_hour_15,day_10_hour_16,day_10_hour_17,day_10_hour_18,day_10_hour_19,day_10_hour_20,day_10_hour_21,day_10_hour_22,day_10_hour_23,day_10_hour_24,day_11_hour_1,day_11_hour_2,day_11_hour_3,day_11_hour_4,day_11_hour_5,day_11_hour_6,day_11_hour_7,day_11_hour_8,day_11_hour_9,day_11_hour_10,day_11_hour_11,day_11_hour_12,day_11_hour_13,day_11_hour_14,day_11_hour_15,day_11_hour_16,day_11_hour_17,day_11_hour_18,day_11_hour_19,day_11_hour_20,day_11_hour_21,day_11_hour_22,day_11_hour_23,day_11_hour_24,day_12_hour_1,day_12_hour_2,day_12_hour_3,day_12_hour_4,day_12_hour_5,day_12_hour_6,day_12_hour_7,day_12_hour_8,day_12_hour_9,day_12_hour_10,day_12_hour_11,day_12_hour_12,day_12_hour_13,day_12_hour_14,day_12_hour_15,day_12_hour_16,day_12_hour_17,day_12_hour_18,day_12_hour_19,day_12_hour_20,day_12_hour_21,day_12_hour_22,day_12_hour_23,day_12_hour_24,day_13_hour_1,day_13_hour_2,day_13_hour_3,day_13_hour_4,day_13_hour_5,day_13_hour_6,day_13_hour_7,day_13_hour_8,day_13_hour_9,day_13_hour_10,day_13_hour_11,day_13_hour_12,day_13_hour_13,day_13_hour_14,day_13_hour_15,day_13_hour_16,day_13_hour_17,day_13_hour_18,day_13_hour_19,day_13_hour_20,day_13_hour_21,day_13_hour_22,day_13_hour_23,day_13_hour_24,day_14_hour_1,day_14_hour_2,day_14_hour_3,day_14_hour_4,day_14_hour_5,day_14_hour_6,day_14_hour_7,day_14_hour_8,day_14_hour_9,day_14_hour_10,day_14_hour_11,day_14_hour_12,day_14_hour_13,day_14_hour_14,day_14_hour_15,day_14_hour_16,day_14_hour_17,day_14_hour_18,day_14_hour_19,day_14_hour_20,day_14_hour_21,day_14_hour_22,day_14_hour_23,day_14_hour_24,day_15_hour_1,day_15_hour_2,day_15_hour_3,day_15_hour_4,day_15_hour_5,day_15_hour_6,day_15_hour_7,day_15_hour_8,day_15_hour_9,day_15_hour_10,day_15_hour_11,day_15_hour_12,day_15_hour_13,day_15_hour_14,day_15_hour_15,day_15_hour_16,day_15_hour_17,day_15_hour_18,day_15_hour_19,day_15_hour_20,day_15_hour_21,day_15_hour_22,day_15_hour_23,day_15_hour_24,day_16_hour_1,day_16_hour_2,day_16_hour_3,day_16_hour_4,day_16_hour_5,day_16_hour_6,day_16_hour_7,day_16_hour_8,day_16_hour_9,day_16_hour_10,day_16_hour_11,day_16_hour_12,day_16_hour_13,day_16_hour_14,day_16_hour_15,day_16_hour_16,day_16_hour_17,day_16_hour_18,day_16_hour_19,day_16_hour_20,day_16_hour_21,day_16_hour_22,day_16_hour_23,day_16_hour_24,day_17_hour_1,day_17_hour_2,day_17_hour_3,day_17_hour_4,day_17_hour_5,day_17_hour_6,day_17_hour_7,day_17_hour_8,day_17_hour_9,day_17_hour_10,day_17_hour_11,day_17_hour_12,day_17_hour_13,day_17_hour_14,day_17_hour_15,day_17_hour_16,day_17_hour_17,day_17_hour_18,day_17_hour_19,day_17_hour_20,day_17_hour_21,day_17_hour_22,day_17_hour_23,day_17_hour_24,day_18_hour_1,day_18_hour_2,day_18_hour_3,day_18_hour_4,day_18_hour_5,day_18_hour_6,day_18_hour_7,day_18_hour_8,day_18_hour_9,day_18_hour_10,day_18_hour_11,day_18_hour_12,day_18_hour_13,day_18_hour_14,day_18_hour_15,day_18_hour_16,day_18_hour_17,day_18_hour_18,day_18_hour_19,day_18_hour_20,day_18_hour_21,day_18_hour_22,day_18_hour_23,day_18_hour_24,day_19_hour_1,day_19_hour_2,day_19_hour_3,day_19_hour_4,day_19_hour_5,day_19_hour_6,day_19_hour_7,day_19_hour_8,day_19_hour_9,day_19_hour_10,day_19_hour_11,day_19_hour_12,day_19_hour_13,day_19_hour_14,day_19_hour_15,day_19_hour_16,day_19_hour_17,day_19_hour_18,day_19_hour_19,day_19_hour_20,day_19_hour_21,day_19_hour_22,day_19_hour_23,day_19_hour_24,day_20_hour_1,day_20_hour_2,day_20_hour_3,day_20_hour_4,day_20_hour_5,day_20_hour_6,day_20_hour_7,day_20_hour_8,day_20_hour_9,day_20_hour_10,day_20_hour_11,day_20_hour_12,day_20_hour_13,day_20_hour_14,day_20_hour_15,day_20_hour_16,day_20_hour_17,day_20_hour_18,day_20_hour_19,day_20_hour_20,day_20_hour_21,day_20_hour_22,day_20_hour_23,day_20_hour_24,day_21_hour_1,day_21_hour_2,day_21_hour_3,day_21_hour_4,day_21_hour_5,day_21_hour_6,day_21_hour_7,day_21_hour_8,day_21_hour_9,day_21_hour_10,day_21_hour_11,day_21_hour_12,day_21_hour_13,day_21_hour_14,day_21_hour_15,day_21_hour_16,day_21_hour_17,day_21_hour_18,day_21_hour_19,day_21_hour_20,day_21_hour_21,day_21_hour_22,day_21_hour_23,day_21_hour_24,day_22_hour_1,day_22_hour_2,day_22_hour_3,day_22_hour_4,day_22_hour_5,day_22_hour_6,day_22_hour_7,day_22_hour_8,day_22_hour_9,day_22_hour_10,day_22_hour_11,day_22_hour_12,day_22_hour_13,day_22_hour_14,day_22_hour_15,day_22_hour_16,day_22_hour_17,day_22_hour_18,day_22_hour_19,day_22_hour_20,day_22_hour_21,day_22_hour_22,day_22_hour_23,day_22_hour_24,day_23_hour_1,day_23_hour_2,day_23_hour_3,day_23_hour_4,day_23_hour_5,day_23_hour_6,day_23_hour_7,day_23_hour_8,day_23_hour_9,day_23_hour_10,day_23_hour_11,day_23_hour_12,day_23_hour_13,day_23_hour_14,day_23_hour_15,day_23_hour_16,day_23_hour_17,day_23_hour_18,day_23_hour_19,day_23_hour_20,day_23_hour_21,day_23_hour_22,day_23_hour_23,day_23_hour_24,day_24_hour_1,day_24_hour_2,day_24_hour_3,day_24_hour_4,day_24_hour_5,day_24_hour_6,day_24_hour_7,day_24_hour_8,day_24_hour_9,day_24_hour_10,day_24_hour_11,day_24_hour_12,day_24_hour_13,day_24_hour_14,day_24_hour_15,day_24_hour_16,day_24_hour_17,day_24_hour_18,day_24_hour_19,day_24_hour_20,day_24_hour_21,day_24_hour_22,day_24_hour_23,day_24_hour_24,day_25_hour_1,day_25_hour_2,day_25_hour_3,day_25_hour_4,day_25_hour_5,day_25_hour_6,day_25_hour_7,day_25_hour_8,day_25_hour_9,day_25_hour_10,day_25_hour_11,day_25_hour_12,day_25_hour_13,day_25_hour_14,day_25_hour_15,day_25_hour_16,day_25_hour_17,day_25_hour_18,day_25_hour_19,day_25_hour_20,day_25_hour_21,day_25_hour_22,day_25_hour_23,day_25_hour_24,day_26_hour_1,day_26_hour_2,day_26_hour_3,day_26_hour_4,day_26_hour_5,day_26_hour_6,day_26_hour_7,day_26_hour_8,day_26_hour_9,day_26_hour_10,day_26_hour_11,day_26_hour_12,day_26_hour_13,day_26_hour_14,day_26_hour_15,day_26_hour_16,day_26_hour_17,day_26_hour_18,day_26_hour_19,day_26_hour_20,day_26_hour_21,day_26_hour_22,day_26_hour_23,day_26_hour_24,day_27_hour_1,day_27_hour_2,day_27_hour_3,day_27_hour_4,day_27_hour_5,day_27_hour_6,day_27_hour_7,day_27_hour_8,day_27_hour_9,day_27_hour_10,day_27_hour_11,day_27_hour_12,day_27_hour_13,day_27_hour_14,day_27_hour_15,day_27_hour_16,day_27_hour_17,day_27_hour_18,day_27_hour_19,day_27_hour_20,day_27_hour_21,day_27_hour_22,day_27_hour_23,day_27_hour_24,day_28_hour_1,day_28_hour_2,day_28_hour_3,day_28_hour_4,day_28_hour_5,day_28_hour_6,day_28_hour_7,day_28_hour_8,day_28_hour_9,day_28_hour_10,day_28_hour_11,day_28_hour_12,day_28_hour_13,day_28_hour_14,day_28_hour_15,day_28_hour_16,day_28_hour_17,day_28_hour_18,day_28_hour_19,day_28_hour_20,day_28_hour_21,day_28_hour_22,day_28_hour_23,day_28_hour_24,day_29_hour_1,day_29_hour_2,day_29_hour_3,day_29_hour_4,day_29_hour_5,day_29_hour_6,day_29_hour_7,day_29_hour_8,day_29_hour_9,day_29_hour_10,day_29_hour_11,day_29_hour_12,day_29_hour_13,day_29_hour_14,day_29_hour_15,day_29_hour_16,day_29_hour_17,day_29_hour_18,day_29_hour_19,day_29_hour_20,day_29_hour_21,day_29_hour_22,day_29_hour_23,day_29_hour_24,day_30_hour_1,day_30_hour_2,day_30_hour_3,day_30_hour_4,day_30_hour_5,day_30_hour_6,day_30_hour_7,day_30_hour_8,day_30_hour_9,day_30_hour_10,day_30_hour_11,day_30_hour_12,day_30_hour_13,day_30_hour_14,day_30_hour_15,day_30_hour_16,day_30_hour_17,day_30_hour_18,day_30_hour_19,day_30_hour_20,day_30_hour_21,day_30_hour_22,day_30_hour_23,day_30_hour_24,day_31_hour_1,day_31_hour_2,day_31_hour_3,day_31_hour_4,day_31_hour_5,day_31_hour_6,day_31_hour_7,day_31_hour_8,day_31_hour_9,day_31_hour_10,day_31_hour_11,day_31_hour_12,day_31_hour_13,day_31_hour_14,day_31_hour_15,day_31_hour_16,day_31_hour_17,day_31_hour_18,day_31_hour_19,day_31_hour_20,day_31_hour_21,day_31_hour_22,day_31_hour_23,day_31_hour_24
0,Y7bMBzWrdpzNwr3Nr24Rog_1,3000,3500,4000,4500,5000,5500,6000,6500,7000,7500,8000,0,8500,9500,10500,11500,12500,13500,0,13500,13500,0,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,0,0,13500,13500,13500,13500,13500,0,0,0,13500,0,13500,13500,13500,13500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,J4Ru627D2vup8LUGMFNtWA_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,3500,4000,4500,5000,5500,6000,6500,0,0,7000,7500,8000,0,8500,0,0,0,9500,0,10500,11500,12500,13500,13500,13500,13500,13500,13500,13500,13500,13500,0,0,13500,13500,13500,0,13500,13500,13500,0,13500,0,13500,13500,13500,13500,13500,13500,13500,13500,13500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,AQFQ3fUGR62wxEcBGhpu6b_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,3500,0,0,4000,4500,5000,0,0,0,5500,0,6000,0,6500,7000,7500,8000,8500,9500,10500,11500,12500,13500,13500,13500,13500,13500,13500,13500,13500,0,13500,0,0,13500,13500,0,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,0,13500,13500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,WoZaLAxaxomogAeiEnpyEL_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,3500,0,0,4000,4500,0,5000,0,5500,6000,6500,7000,7500,8000,8500,9500,10500,11500,12500,13500,13500,13500,13500,13500,13500,0,13500,0,0,0,13500,0,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,0,13500,13500,13500,0,0,0,13500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
